Artist,Set_Name,Classifications,Date_Added,Keywords,Set_Num,Color,Franchise,Image,Cost,Inkable,Name,Type,Lore,Rarity,Flavor_Text,Unique_ID,Card_Num,Body_Text,Willpower,Date_Modified,Strength,Set_ID,Gamemode,Card_Variants,Move_Cost,StrengthPlusWillpower,keyword_NA,keyword_Support,keyword_Shift,keyword_Evasive,keyword_Challenger,keyword_Rush,keyword_Ward,keyword_Resist,keyword_Bodyguard,keyword_Singer,keyword_Reckless,Has_Keywords,Has_Bespoke,Basic_Cost,Keyword_Cost,Bespoke_Cost,is_meta,res
Cam Kendall,Rise of the Floodborn,"Floodborn, Villain, Sorcerer",2023-11-17T12:00,"Shift 2, ",2,Steel,,https://lorcana-api.com/images/jafar/dreadnought/jafar-dreadnought-large.png,4,TRUE,Jafar - Dreadnought,Character,1,Uncommon,NA,ROF-183,183,"Shift 2 (You may pay 2 {i} to play this on top of one of your characters named Jafar.)\nNow Where Were We?: During your turn, whenever this character banishes another character in a challenge, you may draw a card.",4,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,7,0,0,2,0,0,0,0,0,0,0,0,TRUE,1,2.8952777458980323,0.6379826842402374,0.46673956986173026,FALSE,NA
Grace Tran,Rise of the Floodborn,"Floodborn, Hero, Prince, Deity",2023-11-17T12:00,"Shift 4, Resist 2, ",2,Steel,,https://lorcana-api.com/images/hercules/divine_hero/hercules-divine_hero-large.png,6,TRUE,Hercules - Divine Hero,Character,2,Rare,A good guy to have around when something wrecks your inkworks.,ROF-181,181,Shift 4 (You may pay 4 {i} to play this on top of one of your characters named Hercules.)\nResist +2 (Damage dealth to this character is reduced by 2.),3,2024-08-29 16:27:12.0,6,ROF,Lorcana,,NA,9,0,0,2,0,0,0,0,2,0,0,0,TRUE,1,4.4717037522675085,1.7404252438757453,-0.21212899614325398,FALSE,NA
Grace Tran,Rise of the Floodborn,"Floodborn, Hero, Princess, Knight",2023-11-17T12:00,"Shift 5, Resist 2, ",2,Steel,,https://lorcana-api.com/images/cinderella/stouthearted/cinderella-stouthearted-large.png,7,TRUE,Cinderella - Stouthearted,Character,3,Super Rare,NA,ROF-177,177,"Shift 5 (You may pay 5 {i} to play this on top of one of your characters named Cinderella.) Resist +2 (Damage dealt to this character is reduced by 2.) The Singing Sword: Whenever you play a song, this character may challenge ready characters this turn.",5,2024-08-29 16:27:12.0,5,ROF,Lorcana,,NA,10,0,0,2,0,0,0,0,2,0,0,0,TRUE,1,5.570950762425078,1.7404252438757453,-0.31137600630082307,FALSE,NA
Grace Tran,Rise of the Floodborn,"Dreamborn, Hero, Princess, Knight",2023-11-17T12:00,,2,Steel,,https://lorcana-api.com/images/cinderella/knight_in_training/cinderella-knight_in_training-large.png,2,TRUE,Cinderella - Knight In Training,Character,1,Common,"She's always had the heart of a champion–now she'll have the skills, too.",ROF-176,176,"Have Courage: When you play this character, you may draw a card, then choose and discard a card.",2,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,4,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.463740757262313,0,0.5362592427376871,FALSE,NA
Adam Bunch,Rise of the Floodborn,Dreamborn,2023-11-17T12:00,,2,Steel,,https://lorcana-api.com/images/chief_bogo/respected_officer/chief_bogo-respected_officer-large.png,4,FALSE,Chief Bogo - Respected Officer,Character,2,Rare,"""We can confirm the ink flood was caused by an explosion. We have it under control–now clear the area.""",ROF-175,175,"Insubordination!: Whenever you play a Floodborn character, deal 1 damage to each opposing character.",4,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.0401667636317886,0,0.9598332363682114,FALSE,NA
Grace Tran,Rise of the Floodborn,"Storyborn, Mentor, King",2023-11-17T12:00,,2,Steel,,https://lorcana-api.com/images/benja/gaurdian_of_the_dragon_gem/benja-gaurdian_of_the_dragon_gem-large.png,3,TRUE,Benja - Guardian of the Dragon Gem,Character,2,Common,"""Don't mistake spirit for skill.""",ROF-174,174,"We Have A Choice: When you play this character, you may banish chosen item.",3,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.5629877674198824,0,0.43701223258011757,TRUE,NA
Evana Kisa,Rise of the Floodborn,"Floodborn, Hero, Prince",2023-11-17T12:00,"Shift 3, ",2,Steel,,https://lorcana-api.com/images/beast/tragic_hero/beast-tragic_hero-large.png,5,TRUE,Beast - Tragic Hero,Character,2,Legendary,"""It must be my destiny–to remain a beast forever.""",ROF-173,173,"Shift 3 (You may pay 3 {i} to play this on top of one of your characters named Beast.)
It's Better This Way: At the start of your turn, if this character has no damage, draw a card. Otherwise, he gets +4 {s} this turn.",5,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,8,0,0,2,0,0,0,0,0,0,0,0,TRUE,1,3.9945247560556014,0.6379826842402374,0.3674925597041616,TRUE,NA
Matthew Robert Davies,Rise of the Floodborn,"Storyborn, Hero, Prince",2023-11-17T12:00,,2,Steel,,https://lorcana-api.com/images/beast/self_protector/beast-self_protector-large.png,6,TRUE,Beast - Selfless Protector,Character,1,Super Rare,"""You'll have to go through me first.""",ROF-172,172,"Shield Another: Whenever one of your other character would be dealt damage, put that many damage counters on this character instead.",8,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,10,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,4.326814734533751,0,1.6731852654662491,FALSE,NA
Alice Pisoni,Rise of the Floodborn,"Dreamborn, Hero, Prince",2023-11-17T12:00,,2,Steel,,https://lorcana-api.com/images/beast/forbidding_recluse/beast-forbidding_recluse-large.png,4,TRUE,Beast - Forbidding Recluse,Character,1,Common,Woe to the one who draws his gaze.,ROF-171,171,"You're Not Welcome Here: When you play this character, you may deal 1 damage to chosen character.",4,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,7,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.8952777458980323,0,1.1047222541019677,FALSE,NA
Rianti Hidayat,Rise of the Floodborn,"Storyborn, Hero",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/winnie_the_pooh/having_a_think/winnie_the_pooh-having_a_think-large.png,3,TRUE,Winnie The Pooh - Having A Think,Character,2,Rare,"When he though, he though in the most thoughtful way he could think.",ROF-161,161,"Hunny Pot: Whenever this character quests, you may put a card from your hand into your inkwell facedown.",3,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.5629877674198824,0,0.43701223258011757,FALSE,NA
Grace Tran,Rise of the Floodborn,"Storyborn, Hero, Deity, Dragon",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/sisu/dvine_water_dragon/sisu-dvine_water_dragon-large.png,4,FALSE,Sisu - Divine Water Dragon,Character,2,Legendary,"No matter her shape, you can't mistake her heart.",ROF-159,159,"I Trust You: Whenever this character quests, look at the top 2 cards of your deck. You may put one into your hand. Put the rest on the bottom of your deck in any order.",4,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.0401667636317886,0,0.9598332363682114,FALSE,NA
Kristina Chouri,Rise of the Floodborn,"Storyborn, Ally",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/noi/orphaned_thief/noi-orphaned_thief-large.png,2,TRUE,Noi - Orphaned Thief,Character,2,Rare,NA,ROF-155,155,"Hide And Seek: While you have an item in play, this character gains Resist +1 and Ward. (Damage dealt to this character is reduced by 1. Opponents can't choose this character except to challenge.)",2,2024-08-29 16:27:12.0,1,ROF,Lorcana,,NA,3,0,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.6086297749960696,0,0.39137022500393037,FALSE,NA
Brian Weisz,Rise of the Floodborn,"Storyborn, Ally",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/nick_wilde/wily_fox/nick_wilde-wily_fox-large.png,4,TRUE,Nick Wilde - Wily Fox,Character,2,Uncommon,"""It's criminal how good these things taste!""",ROF-154,154,"It's Called A Hustle: When play this character, you may return an item card name Pawpsicle from your discard to your hand.",4,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.0401667636317886,0,0.9598332363682114,FALSE,NA
Michaela Martin,Rise of the Floodborn,"Storyborn, Ally",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/mrs._judson/housekeeper/mrs._judson-housekeeper-large.png,4,FALSE,Mrs. Judson - Housekeeper,Character,2,Rare,"""I know just the thing. Let me fetch you a pot of tea and some of my fresh cheese crumpets.""",ROF-153,153,"Tidy Up: Whenever you play a Floodborn character, you may put the top card of your deck into your inkwell facedown and exerted.",5,2024-08-29 16:27:12.0,1,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.0401667636317886,0,0.9598332363682114,FALSE,NA
Arianna Rea,Rise of the Floodborn,"Storyborn, Hero",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/judy_hopps/optimistic_officer/judy_hopps-optimistic_officer-large.png,3,TRUE,Judy Hopps - Optimistic Officer,Character,2,Uncommon,"""I'll get to the bottom of what happened with that locked lorebook. You can count on me!""",ROF-152,152,"Don't Call Me Cute: When you play this character, you may banish chosen item. Its player draws a card.",3,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.5629877674198824,0,0.43701223258011757,TRUE,NA
R. la Barbera / L. Giammichele,Rise of the Floodborn,"Storyborn, Hero, Princess",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/jasmine/heir_of_agrabah/jasmine-heir_of_agrabah-large.png,1,TRUE,Jasmine - Heir Of Agrabah,Character,1,Common,"She may be young, but she's got the spirit of a true leader",ROF-151,151,"I'm A Fast Learner: When you play this character, remove up to 1 damage from chosen character of yours.",2,2024-08-29 16:27:12.0,1,ROF,Lorcana,,NA,3,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,0.9865617610504065,0,0.013438238949593506,FALSE,NA
Kevin Hong,Rise of the Floodborn,"Storyborn, Mentor",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/james/role_model/james-role_model-large.png,4,FALSE,James - Role Model,Character,2,Common,NA,ROF-150,150,"Never, Ever Lose Sight: When this character is banished, you may put this card into your inkwell facedown and exerted.",3,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.0401667636317886,0,0.9598332363682114,FALSE,NA
Leonardo Giammichele,Rise of the Floodborn,"Storyborn, Inventor",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/hiram_flaversham/toymaker/hiram_flaversham-toymaker-large.png,4,TRUE,Hiram Flaversham - Toymaker,Character,1,Rare,His creations are even more wondrous with the Illuminary's resources at his fingertips.,ROF-149,149,"Artificer: When you play this character and whenever he quests, you may banish one of your items to draw 2 cards.",6,2024-08-29 16:27:12.0,1,ROF,Lorcana,,NA,7,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.8952777458980323,0,1.1047222541019677,TRUE,NA
Juan Diego Leon,Rise of the Floodborn,"Storyborn, Mentor",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/grand_pabbie/oldest_and_wisest/grand_pabbie-oldest_and_wisest-large.png,7,FALSE,Grand Pabbie - Oldest And Wisest,Character,3,Super Rare,"When he talks, even the sky listens.",ROF-148,148,"Ancient Insight: Whenever you remove 1 or more damage from one of your characters, gain 2 lore.",6,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,9,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,5.093771766213171,0,1.9062282337868286,FALSE,NA
Matthew Robert Davies,Rise of the Floodborn,"Floodborn, Villain",2023-11-17T12:00,"Shift 4, ",2,Sapphire,,https://lorcana-api.com/images/gaston/intellectual_powerhouse/gaston-intellectual_powerhouse-large.png,6,FALSE,Gaston - Intellectual Powerhouse,Character,3,Rare,NA,ROF-147,147,"Shift 4 (You may pay 4 {i} to play this on top of one of your characters named Gaston.)
Developed Brain: When you play this character, look at the top 3 cards of your deck. You may put one into your hand. Put the rest on the bottom of your deck in any order.",4,2024-08-29 16:27:12.0,4,ROF,Lorcana,,NA,8,0,0,2,0,0,0,0,0,0,0,0,TRUE,1,4.616592770001264,0.6379826842402374,0.7454245457584987,TRUE,NA
GusGadget / Leonardo Giammichele,Rise of the Floodborn,"Floodborn, Villain",2023-11-17T12:00,"Shift 3, ",2,Sapphire,,https://lorcana-api.com/images/cruella_de_vil/perfectly_wretched/cruella_de_vil-perfectly_wretched-large.png,5,TRUE,Cruella De Vil - Perfectly Wretched,Character,2,Uncommon,"""It's ink couture, darling. I wear only the best!""",ROF-145,145,"Shift 3 (You may pay 3 {i} to play this on top of one of your characters named Cruella De Vil.)
Oh, No You Don't: Whenever this character quests, chosen opposing character gets -2 {s} this turn.",3,2024-08-29 16:27:12.0,4,ROF,Lorcana,,NA,7,0,0,2,0,0,0,0,0,0,0,0,TRUE,1,3.5173457598436952,0.6379826842402374,0.8446715559160678,FALSE,NA
Aisha Durmagambetova,Rise of the Floodborn,"Dreamborn, Villain",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/cruella_de_vil/fashionable_cruiser/cruella_de_vil-fashionable_cruiser-large.png,2,TRUE,Cruella De Vil - Fashionable Cruiser,Character,1,Common,"""Isn't it just gorgeous darling? And just as stylish as I am.""",ROF-144,144,"Now Get Going: During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",2,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,5,0,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.9409197534742193,0,0.0590802465257807,FALSE,NA
Leonardo Giamichele,Rise of the Floodborn,"Storyborn, Ally",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/cogsworth/talking_clock/cogsworth-talking_clock-large.png,2,TRUE,Cogsworth - Talking Clock,Character,1,Uncommon,"""This has gone far enough. I'm in charge here.""",ROF-143,143,"Wait A Minute: Your characters with Reckless gain ""{e} - Gain 1 lore.""",3,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,5,0,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.9409197534742193,0,0.0590802465257807,FALSE,NA
Isaiah Mesq,Rise of the Floodborn,"Floodborn, Ally",2023-11-17T12:00,"Shift 3, Ward, ",2,Sapphire,,https://lorcana-api.com/images/cogsworth/grandfather_clock/cogsworth-grandfather_clock-large.png,5,TRUE,Cogsworth - Grandfather Clock,Character,2,Super Rare,NA,ROF-142,142,"Shift 3 (You may pay 3 {i} to play this on top of one of your characters named Cogsworth.)
Ward (Opponents can't choose this character except to challenge.)
Unwind: Your other characters gain Resist +1 (Damage dealt to them is reduced by 1)",5,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,7,0,0,2,0,0,0,1,0,0,0,0,TRUE,1,3.5173457598436952,1.3540820154922093,0.12857222466409546,TRUE,NA
Bill Robinson,Rise of the Floodborn,"Floodborn, Hero, Detective",2023-11-17T12:00,"Shift 5, ",2,Sapphire,,https://lorcana-api.com/images/basic/great_mouse_detective/basic-great_mouse_detective-large.png,6,TRUE,Basil - Great Mouse Detective,Character,3,Super Rare,A solution always presents itself.,ROF-138,138,"Shift 5 (You may pay 5 {i} to play this on top of one of your characters named Basil.)
There's Always A Chance: If you used Shift to play this character, you may draw 2 cards when he enters play.",4,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,7,0,0,1,0,0,0,0,0,0,0,0,TRUE,1,4.139413773789358,0.3189913421201187,1.5415948840905234,FALSE,NA
Alice Pisoni,Rise of the Floodborn,"Dreamborn, Hero",2023-11-17T12:00,,2,Sapphire,,https://lorcana-api.com/images/alice/growing_girl/alice-growing_girl-large.png,3,TRUE,Alice - Growing Girl,Character,1,Legendary,NA,ROF-137,137,"Good Advice - Your other characters gain Support. (Whenever they quest, you may add their {s} to another chosen character's {s} this turn.) What Did I Do? - While this character has 10 {s} or more, she gets +4 {l}.",4,2024-08-29 16:27:12.0,1,ROF,Lorcana,,NA,5,0,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.9409197534742193,0,1.0590802465257807,FALSE,NA
P. Gaylord / L. Giammichele,Rise of the Floodborn,"Dreamborn, Tigger",2023-11-17T12:00,,2,Ruby,,https://lorcana-api.com/images/tigger/one_of_a_kind/tigger-one_of_a_kind-large.png,3,TRUE,Tigger - One Of A Kind,Character,1,Common,Bouncing in to save the day!,ROF-127,127,"Energetic: Whenever you play an action, this character gets +2 {s} this turn.",3,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.4180987496861253,0,0.5819012503138747,FALSE,NA
M. Robert Davies / L. Giammichele,Rise of the Floodborn,"Storyborn, Villain",2023-11-17T12:00,,2,Ruby,,https://lorcana-api.com/images/shere_khan/menacing_predator/shere_khan-menacing_predator-large.png,3,TRUE,Shere Khan - Menacing Predator,Character,1,Rare,The sixth Rule of Villainy: Keep your mind sharp and your claws sharper.,ROF-126,126,"Don't Insult My Intelligence: Whenever one of your characters challenges another character, gain 1 lore.",3,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.4180987496861253,0,0.5819012503138747,FALSE,NA
Nicholas Kole,Rise of the Floodborn,NA,2023-11-17T12:00,"Rush, ",2,Ruby,,https://lorcana-api.com/images/scar/vicious_cheater/scar-vicious_cheater-large.png,7,FALSE,Scar - Vicious Cheater,Character,2,Legendary,NA,ROF-125,125,"Rush (This character can challenge the turn they're played.)
Daddy Isn't Here To Save You: During your turn, whenever this character banishes another character in a challenge, you may ready this character. He can't quest for the rest of this turn.",5,2024-08-29 16:27:12.0,6,ROF,Lorcana,,NA,11,0,0,0,0,0,1,0,0,0,0,0,TRUE,1,5.426061744691321,0.8407749819128572,0.7331632733958218,TRUE,NA
Amber Kommavongsa,Rise of the Floodborn,"Floodborn, Hero, Princess",2023-11-17T12:00,"Shift 4, ",2,Ruby,,https://lorcana-api.com/images/raya/leader_of_heart/raya-leader_of_heart-large.png,6,TRUE,Raya - Leader of Heart,Character,2,Super Rare,NA,ROF-123,123,"Shift 4 (You may pay 4 {i} to play this on top of one of your characters named Raya.)
Champion Of Kumandra: Whenever this character challenges a damaged character, she takes no damage from the challenge.",3,2024-08-29 16:27:12.0,5,ROF,Lorcana,,NA,8,0,0,2,0,0,0,0,0,0,0,0,TRUE,1,3.9945247560556014,0.6379826842402374,1.3674925597041616,FALSE,NA
Amber Kommavongsa,Rise of the Floodborn,"Storyborn, Hero, Princess",2023-11-17T12:00,,2,Ruby,,https://lorcana-api.com/images/raya/headstrong/raya-headstrong-large.png,3,TRUE,Raya - Headstrong,Character,1,Common,"Two parts of bravery, one part cleverness, and a whole lot of determination.",ROF-122,122,"Note To Self, Don't Die: During your turn, whenever this character banishes another character in a challenge, you may ready this character. She can't quest for the rest of this turn.",3,2024-08-29 16:27:12.0,2,ROF,Lorcana,,NA,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,1.9409197534742193,0,1.0590802465257807,FALSE,NA
Valerio Vuonfantino,Rise of the Floodborn,"Storyborn, Villain",2023-11-17T12:00,,2,Ruby,,https://lorcana-api.com/images/ratigan/very_large_mouse/ratigan-very_large_mouse-large.png,5,FALSE,Ratigan - Very Large Mouse,Character,2,Rare,"""This time, nothing, not even Basil, can stand in my way!""",ROF-121,121,"This Is My Kingdom: When you play this character, exert chosen opposing character with 3 {s} or less. Choose one of your characters and read them. They can't quest for the rest of this turn.",3,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,3.0401667636317886,0,1.9598332363682114,FALSE,NA
Isaiah Mesq,Rise of the Floodborn,"Floodborn, Villain, Queen",2023-11-17T12:00,"Shift 2, ",2,Ruby,,https://lorcana-api.com/images/queen_of_hearts/sensing_weakness/queen_of_hearts-sensing_weakness-large.png,5,TRUE,Queen Of Hearts - Sensing Weakness,Character,1,Uncommon,NA,ROF-120,120,"Shift 2 (You may pay 2 {i} to play this on top of one of your characters named Queen of Hearts.)
Let The Game Being: Whenever one of your characters challenges another character, you may draw a card.",3,2024-08-29 16:27:12.0,4,ROF,Lorcana,,NA,7,0,0,3,0,0,0,0,0,0,0,0,TRUE,1,2.8952777458980323,0.9569740263603561,1.1477482277416113,FALSE,NA
Hedvig H?ggman-Sund,Rise of the Floodborn,"Storyborn, Villain, Princess",2023-11-17T12:00,,2,Ruby,,https://lorcana-api.com/images/namaari/nemesis/namaari-nemesis-large.png,4,FALSE,Namaari - Nemesis,Character,1,Super Rare,"""I don't need swords to beat you. They just make it more fun.""",ROF-118,118,"This Shouldn't Take Long: {e}, Banish this character - Banish chosen character.",3,2024-08-29 16:27:12.0,3,ROF,Lorcana,,NA,6,1,0,0,0,0,0,0,0,0,0,0,FALSE,1,2.4180987496861253,0,1.5819012503138747,FALSE,NA
